seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	32224924	32225103	180	*	X02180	100423028	32224261	32224336	76	-	587	upstream	587	MIR4254
chr1	32226159	32226293	135	*	X02181	100423028	32224261	32224336	76	-	1822	upstream	1822	MIR4254
chr1	32228679	32229479	801	*	X02188	576	32192718	32229648	36931	-	0	inside	168	ADGRB2
chr1	32230101	32230173	73	*	X02189	576	32192718	32229648	36931	-	452	upstream	452	ADGRB2
chr1	32230989	32231123	135	*	X02190	576	32192718	32229648	36931	-	1340	upstream	1340	ADGRB2
chr1	32230989	32231123	135	*	X02191	576	32192718	32229648	36931	-	1340	upstream	1340	ADGRB2
chr1	32404415	32404534	120	*	X02204	8073	32372022	32403988	31967	-	426	upstream	426	PTP4A2
chr1	32404415	32404534	120	*	X02205	8073	32372022	32403988	31967	-	426	upstream	426	PTP4A2
chr1	32405282	32405371	90	*	X02206	8073	32372022	32403988	31967	-	1293	upstream	1293	PTP4A2
chr1	32405282	32405371	90	*	X02207	8073	32372022	32403988	31967	-	1293	upstream	1293	PTP4A2
chr1	32478845	32479159	315	*	X02211	10657	32479295	32526460	47166	+	135	upstream	135	KHDRBS1
chr1	32478845	32478931	87	*	X02212	10657	32479295	32526460	47166	+	363	upstream	363	KHDRBS1
chr1	32645545	32645569	25	*	X02223	200081	32645345	32663886	18542	+	0	inside	199	TXLNA
chr1	32665889	32666008	120	*	X02224	79140	32666202	32670991	4790	+	193	upstream	193	CCDC28B
chr1	32665889	32666008	120	*	X02225	79140	32666202	32670991	4790	+	193	upstream	193	CCDC28B
chr1	32666474	32666668	195	*	X02226	79140	32666202	32670991	4790	+	0	inside	271	CCDC28B
chr1	32686589	32686638	50	*	X02228	8668	32687185	32697205	10021	+	546	upstream	546	EIF3I
chr1	32686683	32686693	11	*	X02229	8668	32687185	32697205	10021	+	491	upstream	491	EIF3I
chr1	32686589	32686693	105	*	X02230	8668	32687185	32697205	10021	+	491	upstream	491	EIF3I
chr1	32706884	32707018	135	*	X02233	339483	32697261	32707311	10051	-	0	inside	292	MTMR9LP
chr1	32801909	32802013	105	*	X02241	65108	32799430	32801840	2411	-	68	upstream	68	MARCKSL1
chr1	32802035	32802139	105	*	X02242	65108	32799430	32801840	2411	-	194	upstream	194	MARCKSL1
chr1	32802089	32802139	51	*	X02243	65108	32799430	32801840	2411	-	248	upstream	248	MARCKSL1
chr1	32802734	32802838	105	*	X02244	65108	32799430	32801840	2411	-	893	upstream	893	MARCKSL1
chr1	32803139	32803333	195	*	X02245	65108	32799430	32801840	2411	-	1298	upstream	1298	MARCKSL1
chr1	33168477	33168568	92	*	X02254	81493	33145507	33168361	22855	-	115	upstream	115	SYNC
chr1	33168644	33168748	105	*	X02255	81493	33145507	33168361	22855	-	282	upstream	282	SYNC
chr1	33168824	33168973	150	*	X02256	81493	33145507	33168361	22855	-	462	upstream	462	SYNC
chr1	33168926	33168973	48	*	X02257	81493	33145507	33168361	22855	-	564	upstream	564	SYNC
chr1	33367649	33367738	90	*	X02286	113452	33360196	33366953	6758	-	695	upstream	695	TMEM54
chr1	33546766	33546846	81	*	X02291	113451	33546714	33586131	39418	+	0	inside	51	AZIN2
chr1	33648382	33648546	165	*	X02300	55223	33611003	33647671	36669	-	710	upstream	710	TRIM62
chr1	33721155	33721274	120	*	X02306	149076	33722174	33766320	44147	+	899	upstream	899	ZNF362
chr1	35225175	35225294	120	*	X02328	127534	35225342	35229325	3984	+	47	upstream	47	GJB4
chr1	35225175	35225294	120	*	X02329	127534	35225342	35229325	3984	+	47	upstream	47	GJB4
chr1	35246671	35246844	174	*	X02350	2707	35246790	35251967	5178	+	0	overlapStart	0	GJB3
chr1	35325963	35326067	105	*	X02353	113444	35315963	35325417	9455	-	545	upstream	545	SMIM12
chr1	35325963	35325990	28	*	X02354	113444	35315963	35325417	9455	-	545	upstream	545	SMIM12
chr1	36024099	36024188	90	*	X02363	79932	35899091	36023551	124461	-	547	upstream	547	KIAA0319L
chr1	36024316	36024435	120	*	X02364	79932	35899091	36023551	124461	-	764	upstream	764	KIAA0319L
chr1	36024330	36024435	106	*	X02365	79932	35899091	36023551	124461	-	778	upstream	778	KIAA0319L
chr1	36024496	36024690	195	*	X02366	79932	35899091	36023551	124461	-	944	upstream	944	KIAA0319L
chr1	36024496	36024571	76	*	X02367	79932	35899091	36023551	124461	-	944	upstream	944	KIAA0319L
chr1	36038094	36038123	30	*	X02368	339488	36038971	36060927	21957	+	847	upstream	847	TFAP2E
chr1	36038671	36038805	135	*	X02369	339488	36038971	36060927	21957	+	165	upstream	165	TFAP2E
chr1	36184750	36184869	120	*	X02371	127703	36179477	36184790	5314	-	0	overlapStart	0	C1orf216
chr1	36184756	36184869	114	*	X02372	127703	36179477	36184790	5314	-	0	overlapStart	0	C1orf216
chr1	36273342	36273461	120	*	X02374	192670	36273828	36323490	49663	+	366	upstream	366	AGO4
chr1	36273342	36273410	69	*	X02375	192670	36273828	36323490	49663	+	417	upstream	417	AGO4
chr1	36395327	36395361	35	*	X02380	192669	36396319	36522063	125745	+	957	upstream	957	AGO3
chr1	36553903	36553905	3	*	X02381	54936	36554453	36559533	5081	+	547	upstream	547	ADPRHL2
chr1	36554161	36554306	146	*	X02382	54936	36554453	36559533	5081	+	146	upstream	146	ADPRHL2
chr1	36565649	36565768	120	*	X02385	1296	36560844	36565850	5007	-	0	inside	81	COL8A2
chr1	36620717	36620857	141	*	X02393	55700	36621803	36646441	24639	+	945	upstream	945	MAP7D1
chr1	36620717	36620857	141	*	X02394	55700	36621803	36646441	24639	+	945	upstream	945	MAP7D1
chr1	36621038	36621157	120	*	X02395	55700	36621803	36646441	24639	+	645	upstream	645	MAP7D1
chr1	36623337	36623501	165	*	X02396	27095	36602170	36621654	19485	-	1682	upstream	1682	TRAPPC3
chr1	36623337	36623501	165	*	X02397	27095	36602170	36621654	19485	-	1682	upstream	1682	TRAPPC3
chr1	36789854	36789973	120	*	X02413	55194	36787632	36789755	2124	-	98	upstream	98	EVA1B
chr1	36789854	36789973	120	*	X02414	55194	36787632	36789755	2124	-	98	upstream	98	EVA1B
chr1	36851754	36851826	73	*	X02424	83931	36805225	36851485	46261	-	268	upstream	268	STK40
chr1	36930183	36930302	120	*	X02428	64960	36921362	36930040	8679	-	142	upstream	142	MRPS15
chr1	36931529	36931648	120	*	X02429	64960	36921362	36930040	8679	-	1488	upstream	1488	MRPS15
chr1	36931529	36931648	120	*	X02430	64960	36921362	36930040	8679	-	1488	upstream	1488	MRPS15
chr1	36931709	36931783	75	*	X02431	64960	36921362	36930040	8679	-	1668	upstream	1668	MRPS15
chr1	36931709	36931783	75	*	X02432	64960	36921362	36930040	8679	-	1668	upstream	1668	MRPS15
chr1	38231567	38231656	90	*	X02449	284656	38179553	38230824	51272	-	742	upstream	742	EPHA10
chr1	38259303	38259368	66	*	X02450	149175	38259774	38267278	7505	+	405	upstream	405	MANEAL
chr1	38274499	38274518	20	*	X02452	79693	38268614	38273865	5252	-	633	upstream	633	YRDC
chr1	38275607	38275786	180	*	X02453	79693	38268614	38273865	5252	-	1741	upstream	1741	YRDC
chr1	38275607	38275786	180	*	X02454	79693	38268614	38273865	5252	-	1741	upstream	1741	YRDC
chr1	38412436	38412618	183	*	X02460	3633	38326369	38412729	86361	-	0	inside	110	INPP5B
chr1	38471391	38471450	60	*	X02465	2275	38462442	38471187	8746	-	203	upstream	203	FHL3
chr1	38471889	38471993	105	*	X02466	2275	38462442	38471187	8746	-	701	upstream	701	FHL3
chr1	38471889	38471952	64	*	X02467	2275	38462442	38471187	8746	-	701	upstream	701	FHL3
chr1	39456329	39456448	120	*	X02485	79647	39456916	39471737	14822	+	467	upstream	467	AKIRIN1
chr1	39456329	39456448	120	*	X02486	79647	39456916	39471737	14822	+	467	upstream	467	AKIRIN1
chr1	39456704	39456723	20	*	X02487	79647	39456916	39471737	14822	+	192	upstream	192	AKIRIN1
chr1	39546557	39546846	290	*	X02488	23499	39547089	39952810	405722	+	242	upstream	242	MACF1
chr1	40042685	40042751	67	*	X02509	8761	40026485	40042521	16037	-	163	upstream	163	PABPC4
chr1	40156883	40156987	105	*	X02518	51440	40144645	40157089	12445	-	0	inside	101	HPCAL4
chr1	40157442	40157500	59	*	X02519	51440	40144645	40157089	12445	-	352	upstream	352	HPCAL4
chr1	40204462	40204478	17	*	X02520	10450	40204517	40229586	25070	+	38	upstream	38	PPIE
chr1	40255632	40255680	49	*	X02525	656	40223903	40254533	30631	-	1098	upstream	1098	BMP8B
chr1	40420696	40420845	150	*	X02529	84879	40420784	40435628	14845	+	0	overlapStart	0	MFSD2A
chr1	40421071	40421190	120	*	X02530	84879	40420784	40435628	14845	+	0	inside	286	MFSD2A
chr1	40838654	40838743	90	*	X02545	64744	40839378	40888998	49621	+	634	upstream	634	SMAP2
chr1	40839164	40839251	88	*	X02546	64744	40839378	40888998	49621	+	126	upstream	126	SMAP2
chr1	40839164	40839201	38	*	X02547	64744	40839378	40888998	49621	+	176	upstream	176	SMAP2
chr1	41131523	41131605	83	*	X02555	9783	41086352	41131324	44973	-	198	upstream	198	RIMS3
chr1	41248186	41248305	120	*	X02559	9132	41249684	41306124	56441	+	1378	upstream	1378	KCNQ4
chr1	41248951	41249100	150	*	X02560	9132	41249684	41306124	56441	+	583	upstream	583	KCNQ4
chr1	41248951	41249100	150	*	X02561	9132	41249684	41306124	56441	+	583	upstream	583	KCNQ4
chr1	41328297	41328386	90	*	X02571	163732	41326728	41328018	1291	-	278	upstream	278	CITED4
chr1	41329671	41329760	90	*	X02572	163732	41326728	41328018	1291	-	1652	upstream	1652	CITED4
chr1	41329728	41329760	33	*	X02573	163732	41326728	41328018	1291	-	1709	upstream	1709	CITED4
chr1	41952318	41952422	105	*	X02629	1907	41944446	41950344	5899	-	1973	upstream	1973	EDN2
chr1	42502180	42502299	120	*	X02682	59269	41972036	42501596	529561	-	583	upstream	583	HIVEP3
chr1	42502180	42502299	120	*	X02683	59269	41972036	42501596	529561	-	583	upstream	583	HIVEP3
chr1	42631282	42631401	120	*	X02685	2980	42628362	42630395	2034	-	886	upstream	886	GUCA2A
chr1	42631282	42631401	120	*	X02686	2980	42628362	42630395	2034	-	886	upstream	886	GUCA2A
chr1	42845968	42846223	256	*	X02692	284716	42846468	42889900	43433	+	244	upstream	244	RIMKLA
chr1	42927875	42927979	105	*	X02693	728621	42929025	43120335	191311	+	1045	upstream	1045	CCDC30
chr1	43123134	43123253	120	*	X02694	10465	43124048	43142429	18382	+	794	upstream	794	PPIH
chr1	43231350	43231454	105	*	X02697	79078	43232916	43241413	8498	+	1461	upstream	1461	C1orf50
chr1	43231350	43231454	105	*	X02698	79078	43232916	43241413	8498	+	1461	upstream	1461	C1orf50
chr1	43231605	43231724	120	*	X02699	79078	43232916	43241413	8498	+	1191	upstream	1191	C1orf50
chr1	43283163	43283235	73	*	X02700	374969	43272723	43283059	10337	-	103	upstream	103	SVBP
chr1	43613785	43613800	16	*	X02738	440585	43613594	43622067	8474	+	0	inside	190	FAM183A
chr1	43736378	43736587	210	*	X02742	10969	43629845	43736607	106763	-	0	inside	19	EBNA1BP2
chr1	43736853	43736972	120	*	X02743	10969	43629845	43736607	106763	-	245	upstream	245	EBNA1BP2
chr1	43736853	43736972	120	*	X02744	10969	43629845	43736607	106763	-	245	upstream	245	EBNA1BP2
chr1	43750953	43751072	120	*	X02746	149466	43747557	43751288	3732	-	0	inside	215	C1orf210
chr1	43751383	43751466	84	*	X02747	149466	43747557	43751288	3732	-	94	upstream	94	C1orf210
chr1	43751617	43751826	210	*	X02748	149466	43747557	43751288	3732	-	328	upstream	328	C1orf210
chr1	43751617	43751826	210	*	X02749	149466	43747557	43751288	3732	-	328	upstream	328	C1orf210
chr1	43823780	43823839	60	*	X02759	991	43824626	43828873	4248	+	786	upstream	786	CDC20
chr1	43995295	43995474	180	*	X02774	5792	43996547	44089343	92797	+	1072	upstream	1072	PTPRF
chr1	43995295	43995474	180	*	X02775	5792	43996547	44089343	92797	+	1072	upstream	1072	PTPRF
chr1	43995790	43995879	90	*	X02776	5792	43996547	44089343	92797	+	667	upstream	667	PTPRF
chr1	43995790	43995879	90	*	X02777	5792	43996547	44089343	92797	+	667	upstream	667	PTPRF
chr1	43996465	43996484	20	*	X02778	5792	43996547	44089343	92797	+	62	upstream	62	PTPRF
chr1	44114717	44114881	165	*	X02808	9682	44115797	44171189	55393	+	915	upstream	915	KDM4A
chr1	44114717	44114881	165	*	X02809	9682	44115797	44171189	55393	+	915	upstream	915	KDM4A
chr1	44399029	44399110	82	*	X02821	9048	44398992	44402912	3921	+	0	inside	36	ARTN
chr1	44439997	44440101	105	*	X02825	533	44440602	44443972	3371	+	500	upstream	500	ATP6V0B
chr1	44439997	44439999	3	*	X02826	533	44440602	44443972	3371	+	602	upstream	602	ATP6V0B
chr1	44444316	44444480	165	*	X02829	8704	44444874	44456843	11970	+	393	upstream	393	B4GALT2
chr1	44444316	44444369	54	*	X02830	8704	44444874	44456843	11970	+	504	upstream	504	B4GALT2
chr1	44456271	44456360	90	*	X02831	149473	44457280	44462198	4919	+	919	upstream	919	CCDC24
chr1	44456303	44456360	58	*	X02832	149473	44457280	44462198	4919	+	919	upstream	919	CCDC24
chr1	44456857	44456976	120	*	X02833	149473	44457280	44462198	4919	+	303	upstream	303	CCDC24
chr1	44457397	44457531	135	*	X02834	149473	44457280	44462198	4919	+	0	inside	116	CCDC24
chr1	44497133	44497282	150	*	X02837	6536	44457172	44497164	39993	-	0	overlapStart	0	SLC6A9
chr1	44870636	44870755	120	*	X02850	55182	44870960	45117396	246437	+	204	upstream	204	RNF220
chr1	45009211	45009315	105	*	X02853	100847089	45011165	45011224	60	+	1849	upstream	1849	MIR5584
chr1	45141008	45141097	90	*	X02867	79639	45119501	45140099	20599	-	908	upstream	908	TMEM53
chr1	45141008	45141097	90	*	X02868	79639	45119501	45140099	20599	-	908	upstream	908	TMEM53
chr1	45239970	45240005	36	*	X02874	6202	45241246	45244412	3167	+	1240	upstream	1240	RPS8
chr1	45239970	45240005	36	*	X02874	26811	45241537	45241610	74	+	1531	upstream	1531	SNORD55
chr1	45264817	45264951	135	*	X02877	1263	45266036	45271667	5632	+	1084	upstream	1084	PLK3
chr1	45264817	45264951	135	*	X02878	1263	45266036	45271667	5632	+	1084	upstream	1084	PLK3
chr1	45273619	45273666	48	*	X02884	149478	45274154	45279801	5648	+	487	upstream	487	BTBD19
chr1	45273619	45273666	48	*	X02884	343521	45271586	45272957	1372	-	661	upstream	661	TCTEX1D4
chr1	45274109	45274213	105	*	X02885	149478	45274154	45279801	5648	+	0	overlapStart	0	BTBD19
chr1	45274109	45274213	105	*	X02885	343521	45271586	45272957	1372	-	1151	upstream	1151	TCTEX1D4
chr1	45476006	45476170	165	*	X02894	7389	45477805	45481341	3537	+	1634	upstream	1634	UROD
chr1	45478466	45478555	90	*	X02895	79654	45468220	45477027	8808	-	1438	upstream	1438	HECTD3
chr1	46640343	46640507	165	*	X02917	10103	46640749	46651634	10886	+	241	upstream	241	TSPAN1
chr1	46640343	46640507	165	*	X02918	10103	46640749	46651634	10886	+	241	upstream	241	TSPAN1
chr1	46712772	46712786	15	*	X02928	8438	46713367	46744145	30779	+	580	upstream	580	RAD54L
chr1	46712847	46712981	135	*	X02929	8438	46713367	46744145	30779	+	385	upstream	385	RAD54L
chr1	46767408	46767572	165	*	X02931	7388	46769380	46782447	13068	+	1807	upstream	1807	UQCRH
chr1	46859675	46859794	120	*	X02934	2166	46859939	46879520	19582	+	144	upstream	144	FAAH
chr1	47083384	47083518	135	*	X02958	148932	47073387	47082563	9177	-	820	upstream	820	MOB3C
chr1	47083384	47083518	135	*	X02958	8569	47023079	47082563	59485	-	820	upstream	820	MKNK1
chr1	48937570	48937621	52	*	X02983	54558	48761044	48937876	176833	-	0	inside	254	SPATA6
chr1	51433389	51433493	105	*	X02985	1031	51433608	51440309	6702	+	114	upstream	114	CDKN2C
chr1	51433389	51433493	105	*	X02986	1031	51433608	51440309	6702	+	114	upstream	114	CDKN2C
chr1	51810830	51810931	102	*	X03004	22996	51752930	51810785	57856	-	44	upstream	44	TTC39A
chr1	52607493	52607579	87	*	X03016	9372	52607766	52812358	204593	+	186	upstream	186	ZFYVE9
chr1	53019374	53019393	20	*	X03019	23318	52888948	53019130	130183	-	243	upstream	243	TUT4
chr1	53019498	53019602	105	*	X03020	23318	52888948	53019130	130183	-	367	upstream	367	TUT4
chr1	53163616	53163765	150	*	X03024	65260	53152014	53164038	12025	-	0	inside	272	COA7
chr1	53392821	53392833	13	*	X03033	6342	53392901	53517289	124389	+	67	upstream	67	SCP2
chr1	53392821	53392833	13	*	X03033	55268	53361582	53392851	31270	-	0	inside	17	ECHDC2
chr1	53662381	53662421	41	*	X03039	1376	53662101	53679869	17769	+	0	inside	279	CPT2
chr1	53794124	53794273	150	*	X03049	7804	53708041	53793821	85781	-	302	upstream	302	LRP8
chr1	54410693	54410812	120	*	X03070	115353	54411999	54433841	21843	+	1186	upstream	1186	LRRC42
chr1	54412573	54412702	130	*	X03071	51668	54387234	54411288	24055	-	1284	upstream	1284	HSPB11
chr1	54412763	54413017	255	*	X03072	51668	54387234	54411288	24055	-	1474	upstream	1474	HSPB11
chr1	54873051	54873230	180	*	X03093	23648	54691104	54872068	180965	-	982	upstream	982	SSBP3
chr1	55007403	55007507	105	*	X03108	26027	55007930	55100417	92488	+	422	upstream	422	ACOT11
chr1	55007403	55007507	105	*	X03109	26027	55007930	55100417	92488	+	422	upstream	422	ACOT11
chr1	55107457	55107576	120	*	X03124	100527960	55107427	55208328	100902	+	0	inside	29	MROH7-TTC4
chr1	55107457	55107576	120	*	X03124	374977	55107427	55175939	68513	+	0	inside	29	MROH7
chr1	55181392	55181432	41	*	X03125	7268	55181495	55208328	26834	+	62	upstream	62	TTC4
chr1	55503722	55503768	47	*	X03143	255738	55505149	55530526	25378	+	1380	upstream	1380	PCSK9
chr1	55679451	55679600	150	*	X03146	100507634	55681081	55683128	2048	+	1480	upstream	1480	LOC100507634
chr1	55679646	55679900	255	*	X03147	100507634	55681081	55683128	2048	+	1180	upstream	1180	LOC100507634
chr1	55680036	55680150	115	*	X03148	100507634	55681081	55683128	2048	+	930	upstream	930	LOC100507634
chr1	57110425	57110769	345	*	X03160	5563	57110990	57181008	70019	+	220	upstream	220	PRKAA2
chr1	59043211	59043330	120	*	X03165	4070	59041095	59043166	2072	-	44	upstream	44	TACSTD2
chr1	59043253	59043330	78	*	X03166	4070	59041095	59043166	2072	-	86	upstream	86	TACSTD2
chr1	59250981	59251053	73	*	X03170	100131060	59250823	59365384	114562	+	0	inside	157	LINC01135
chr1	59250981	59251053	73	*	X03170	3725	59246463	59249785	3323	-	1195	upstream	1195	JUN
chr1	60280134	60280268	135	*	X03196	51361	60280463	60342050	61588	+	194	upstream	194	HOOK1
chr1	60280620	60280776	157	*	X03197	51361	60280463	60342050	61588	+	0	inside	156	HOOK1
chr1	60392034	60392138	105	*	X03199	1573	60358980	60392423	33444	-	0	inside	284	CYP2J2
chr1	62900326	62900430	105	*	X03226	7398	62901975	62917475	15501	+	1544	upstream	1544	USP1
chr1	64239494	64239592	99	*	X03231	4919	64239690	64647179	407490	+	97	upstream	97	ROR1
chr1	65432409	65432430	22	*	X03246	3716	65298906	65432619	133714	-	0	inside	188	JAK1
chr1	65612582	65612701	120	*	X03254	205	65613232	65697828	84597	+	530	upstream	530	AK4
chr1	65612582	65612701	120	*	X03255	205	65613232	65697828	84597	+	530	upstream	530	AK4
chr1	65613167	65613242	76	*	X03256	205	65613232	65697828	84597	+	0	overlapStart	0	AK4
chr1	67520558	67520602	45	*	X03268	23169	67465015	67520080	55066	-	477	upstream	477	SLC35D1
chr1	68299226	68299231	6	*	X03289	55970	68167149	68299155	132007	-	70	upstream	70	GNG12
chr1	68698473	68698622	150	*	X03296	79971	68564142	68698284	134143	-	188	upstream	188	WLS
chr1	68699273	68699362	90	*	X03297	79971	68564142	68698284	134143	-	988	upstream	988	WLS
chr1	68963030	68963046	17	*	X03301	55635	68939835	68962799	22965	-	230	upstream	230	DEPDC1
chr1	70821056	70821160	105	*	X03302	81573	70724685	70820417	95733	-	638	upstream	638	ANKRD13C
chr1	70821056	70821160	105	*	X03303	81573	70724685	70820417	95733	-	638	upstream	638	ANKRD13C
chr1	74663347	74663571	225	*	X03308	100526835	74663896	75010116	346221	+	324	upstream	324	FPGT-TNNI3K
chr1	74663347	74663571	225	*	X03308	8790	74663896	74674148	10253	+	324	upstream	324	FPGT
chr1	74663347	74663442	96	*	X03309	100526835	74663896	75010116	346221	+	453	upstream	453	FPGT-TNNI3K
chr1	74663347	74663442	96	*	X03309	8790	74663896	74674148	10253	+	453	upstream	453	FPGT
chr1	76189954	76189978	25	*	X03311	34	76190043	76229355	39313	+	64	upstream	64	ACADM
chr1	76249934	76250038	105	*	X03314	5876	76251879	76260775	8897	+	1840	upstream	1840	RABGGTB
chr1	76250174	76250308	135	*	X03315	5876	76251879	76260775	8897	+	1570	upstream	1570	RABGGTB
chr1	78150325	78150444	120	*	X03323	26009	78030190	78149104	118915	-	1220	upstream	1220	ZZZ3
chr1	85667595	85667744	150	*	X03362	84144	85623356	85666728	43373	-	866	upstream	866	SYDE2
chr1	86043819	86043968	150	*	X03374	23576	85784168	86044046	259879	-	0	inside	77	DDAH1
chr1	86044449	86044553	105	*	X03375	23576	85784168	86044046	259879	-	402	upstream	402	DDAH1
chr1	86044449	86044553	105	*	X03375	3491	86046444	86049648	3205	+	1890	upstream	1890	CCN1
chr1	86044614	86044733	120	*	X03376	23576	85784168	86044046	259879	-	567	upstream	567	DDAH1
chr1	86044614	86044733	120	*	X03376	3491	86046444	86049648	3205	+	1710	upstream	1710	CCN1
chr1	86045589	86045708	120	*	X03377	23576	85784168	86044046	259879	-	1542	upstream	1542	DDAH1
chr1	86045589	86045708	120	*	X03377	3491	86046444	86049648	3205	+	735	upstream	735	CCN1
chr1	86045904	86046053	150	*	X03378	23576	85784168	86044046	259879	-	1857	upstream	1857	DDAH1
chr1	86045904	86046053	150	*	X03378	3491	86046444	86049648	3205	+	390	upstream	390	CCN1
chr1	86045904	86046053	150	*	X03379	23576	85784168	86044046	259879	-	1857	upstream	1857	DDAH1
chr1	86045904	86046053	150	*	X03379	3491	86046444	86049648	3205	+	390	upstream	390	CCN1
chr1	89149076	89149180	105	*	X03400	5586	89149922	89301938	152017	+	741	upstream	741	PKN2
